route_id,title,lat_max,lat_min,long_max,long_min,stops,directions,paths
117,117 Blue,38.9923399,38.9824311,-76.9298057,-76.94539,"['stamsuhh_d', 'hoff', 'uniofiel', 'biofield', 'mitc_out', 'memo_out', 'mont_out', 'baltritc', 'univclub', 'univview', 'varsity', 'mcirc']","[{'stops': ['stamsuhh_d', 'hoff', 'uniofiel', 'biofield', 'mitc_out', 'memo_out', 'mont_out', 'baltritc', 'univclub', 'univview', 'varsity', 'mcirc'], 'title': 'Loop', 'direction_id': 'loop'}]","[[{'lat': 38.990658, 'long': -76.929816}, {'lat': 38.99123, 'long': -76.9308}, {'lat': 38.9913, 'long': -76.9309}, {'lat': 38.99137, 'long': -76.93099}, {'lat': 38.99149, 'long': -76.93109}, {'lat': 38.99159, 'long': -76.9312099}, {'lat': 38.99171, 'long': -76.93141}, {'lat': 38.99221, 'long': -76.93226}, {'lat': 38.992481, 'long': -76.932712}, {'lat': 38.99255, 'long': -76.93288}, {'lat': 38.99259, 'long': -76.93299}, {'lat': 38.992638, 'long': -76.93305}, {'lat': 38.9927, 'long': -76.93309}, {'lat': 38.99277, 'long': -76.93311}, {'lat': 38.99282, 'long': -76.93316}, {'lat': 38.99287, 'long': -76.93325}, {'lat': 38.99291, 'long': -76.93346}, {'lat': 38.99292, 'long': -76.93358}, {'lat': 38.99288, 'long': -76.93366}, {'lat': 38.9928, 'long': -76.93371}, {'lat': 38.99234, 'long': -76.9339}, {'lat': 38.9922899, 'long': -76.93391}, {'lat': 38.99224, 'long': -76.93389}, {'lat': 38.99221, 'long': -76.93382}, {'lat': 38.99219, 'long': -76.93373}, {'lat': 38.99217, 'long': -76.93365}, {'lat': 38.99217, 'long': -76.93357}, {'lat': 38.99216, 'long': -76.93351}, {'lat': 38.99215, 'long': -76.93347}, {'lat': 38.99212, 'long': -76.93346}, {'lat': 38.99208, 'long': -76.93346}, {'lat': 38.991978, 'long': -76.933507}, {'lat': 38.9916, 'long': -76.93368}, {'lat': 38.990995, 'long': -76.9339339}, {'lat': 38.99076, 'long': -76.93404}, {'lat': 38.9900499, 'long': -76.93437}, {'lat': 38.98982, 'long': -76.93449}, {'lat': 38.98965, 'long': -76.93459}, {'lat': 38.98884, 'long': -76.93509}, {'lat': 38.98879, 'long': -76.9351499}, {'lat': 38.98876, 'long': -76.93521}, {'lat': 38.98874, 'long': -76.93532}, {'lat': 38.98876, 'long': -76.93554}, {'lat': 38.98877, 'long': -76.93578}, {'lat': 38.98876, 'long': -76.93601}, {'lat': 38.9887299, 'long': -76.9361799}, {'lat': 38.98868, 'long': -76.93638}, {'lat': 38.98865, 'long': -76.93647}, {'lat': 38.98854, 'long': -76.93678}, {'lat': 38.98833, 'long': -76.93753}, {'lat': 38.98824, 'long': -76.93781}, {'lat': 38.9881, 'long': -76.9382}, {'lat': 38.9879, 'long': -76.93879}, {'lat': 38.98781, 'long': -76.93905}, {'lat': 38.98774, 'long': -76.93932}, {'lat': 38.9876999, 'long': -76.93951}, {'lat': 38.98769, 'long': -76.93962}, {'lat': 38.98769, 'long': -76.9397}, {'lat': 38.9876999, 'long': -76.93977}, {'lat': 38.98772, 'long': -76.93986}, {'lat': 38.98775, 'long': -76.93996}, {'lat': 38.98778, 'long': -76.94004}, {'lat': 38.9877899, 'long': -76.94013}, {'lat': 38.9877899, 'long': -76.94022}, {'lat': 38.98777, 'long': -76.94031}, {'lat': 38.98774, 'long': -76.94038}, {'lat': 38.9876999, 'long': -76.94044}, {'lat': 38.98768, 'long': -76.94049}, {'lat': 38.98766, 'long': -76.94054}, {'lat': 38.98764, 'long': -76.94062}, {'lat': 38.98763, 'long': -76.94079}, {'lat': 38.98762, 'long': -76.94096}, {'lat': 38.9876099, 'long': -76.94126}, {'lat': 38.98757, 'long': -76.94144}, {'lat': 38.98756, 'long': -76.94158}, {'lat': 38.98756, 'long': -76.94256}, {'lat': 38.98756, 'long': -76.9432099}], [{'lat': 38.98756, 'long': -76.9432099}, {'lat': 38.987541, 'long': -76.94335}, {'lat': 38.98752, 'long': -76.943398}, {'lat': 38.987478, 'long': -76.943439}, {'lat': 38.987454, 'long': -76.943499}, {'lat': 38.987449, 'long': -76.943567}, {'lat': 38.987449, 'long': -76.943689}, {'lat': 38.987452, 'long': -76.94404}], [{'lat': 38.987452, 'long': -76.94404}, {'lat': 38.987454, 'long': -76.944127}, {'lat': 38.9874719, 'long': -76.944183}, {'lat': 38.987514, 'long': -76.944242}, {'lat': 38.987538, 'long': -76.94429}, {'lat': 38.987547, 'long': -76.944373}, {'lat': 38.98753, 'long': -76.94472}, {'lat': 38.9875, 'long': -76.94502}, {'lat': 38.98745, 'long': -76.94526}, {'lat': 38.98745, 'long': -76.94535}, {'lat': 38.98748, 'long': -76.9454}, {'lat': 38.98752, 'long': -76.94541}, {'lat': 38.98776, 'long': -76.94541}, {'lat': 38.98781, 'long': -76.94541}, {'lat': 38.98787, 'long': -76.94539}, {'lat': 38.988069, 'long': -76.94539}, {'lat': 38.98845, 'long': -76.94537}, {'lat': 38.98857, 'long': -76.94534}, {'lat': 38.988693, 'long': -76.945307}, {'lat': 38.98872, 'long': -76.94528}, {'lat': 38.98874, 'long': -76.94521}, {'lat': 38.9887299, 'long': -76.94516}, {'lat': 38.98868, 'long': -76.94488}, {'lat': 38.98865, 'long': -76.94477}, {'lat': 38.98863, 'long': -76.944718}, {'lat': 38.9886, 'long': -76.94465}, {'lat': 38.98857, 'long': -76.94454}, {'lat': 38.98857, 'long': -76.94446}, {'lat': 38.98859, 'long': -76.94438}, {'lat': 38.98868, 'long': -76.9441499}, {'lat': 38.98878, 'long': -76.94394}, {'lat': 38.9888199, 'long': -76.9438799}, {'lat': 38.9889, 'long': -76.94383}, {'lat': 38.9890199, 'long': -76.94379}, {'lat': 38.98913, 'long': -76.94375}, {'lat': 38.98919, 'long': -76.94371}, {'lat': 38.98925, 'long': -76.94366}, {'lat': 38.9892899, 'long': -76.94359}, {'lat': 38.98933, 'long': -76.94351}, {'lat': 38.98936, 'long': -76.94343}, {'lat': 38.989365, 'long': -76.94336}, {'lat': 38.989372, 'long': -76.943181}, {'lat': 38.98938, 'long': -76.9424}, {'lat': 38.98938, 'long': -76.94234}, {'lat': 38.98936, 'long': -76.94226}, {'lat': 38.98932, 'long': -76.94219}, {'lat': 38.98927, 'long': -76.94212}, {'lat': 38.989258, 'long': -76.942109}, {'lat': 38.98918, 'long': -76.94204}, {'lat': 38.98912, 'long': -76.94198}, {'lat': 38.98908, 'long': -76.94192}, {'lat': 38.98906, 'long': -76.94183}, {'lat': 38.98906, 'long': -76.94174}, {'lat': 38.98905, 'long': -76.94078}, {'lat': 38.989023, 'long': -76.940723}, {'lat': 38.9889889, 'long': -76.940692}, {'lat': 38.98895, 'long': -76.94067}, {'lat': 38.98812, 'long': -76.94066}, {'lat': 38.98794, 'long': -76.94065}, {'lat': 38.9878, 'long': -76.94058}, {'lat': 38.98757, 'long': -76.94051}, {'lat': 38.98751, 'long': -76.9404799}, {'lat': 38.98745, 'long': -76.94043}, {'lat': 38.9874099, 'long': -76.94034}, {'lat': 38.9873199, 'long': -76.94027}, {'lat': 38.98724, 'long': -76.94023}, {'lat': 38.98715, 'long': -76.9402}, {'lat': 38.98708, 'long': -76.94019}, {'lat': 38.98689, 'long': -76.94019}, {'lat': 38.986648, 'long': -76.9402}, {'lat': 38.986218, 'long': -76.940187}, {'lat': 38.98547, 'long': -76.94017}, {'lat': 38.984819, 'long': -76.94015}, {'lat': 38.98455, 'long': -76.94013}, {'lat': 38.98426, 'long': -76.9401}, {'lat': 38.98408, 'long': -76.94009}, {'lat': 38.98371, 'long': -76.94005}, {'lat': 38.98345, 'long': -76.94001}, {'lat': 38.983182, 'long': -76.93997}, {'lat': 38.98305, 'long': -76.93993}, {'lat': 38.98284, 'long': -76.93981}, {'lat': 38.98276, 'long': -76.93974}, {'lat': 38.98265, 'long': -76.9396}, {'lat': 38.98256, 'long': -76.93946}, {'lat': 38.982477, 'long': -76.939266}, {'lat': 38.982431, 'long': -76.939151}, {'lat': 38.9824, 'long': -76.93908}, {'lat': 38.9823, 'long': -76.93867}, {'lat': 38.98225, 'long': -76.93838}, {'lat': 38.982199, 'long': -76.938169}, {'lat': 38.98217, 'long': -76.938066}, {'lat': 38.98217, 'long': -76.937983}, {'lat': 38.982187, 'long': -76.9379}, {'lat': 38.9822599, 'long': -76.93786}, {'lat': 38.98247, 'long': -76.93785}, {'lat': 38.98271, 'long': -76.93784}, {'lat': 38.9829999, 'long': -76.9378}, {'lat': 38.9833799, 'long': -76.93774}, {'lat': 38.98357, 'long': -76.9377}, {'lat': 38.98382, 'long': -76.93764}, {'lat': 38.983949, 'long': -76.937603}, {'lat': 38.98403, 'long': -76.93758}, {'lat': 38.98433, 'long': -76.93749}, {'lat': 38.9844099, 'long': -76.93746}, {'lat': 38.9845, 'long': -76.93743}, {'lat': 38.98481, 'long': -76.93731}, {'lat': 38.98505, 'long': -76.9372099}, {'lat': 38.985277, 'long': -76.937097}, {'lat': 38.98543, 'long': -76.9370299}, {'lat': 38.9857299, 'long': -76.93689}, {'lat': 38.98626, 'long': -76.9366}, {'lat': 38.9867, 'long': -76.93632}, {'lat': 38.98725, 'long': -76.93597}, {'lat': 38.98747, 'long': -76.9358}, {'lat': 38.98772, 'long': -76.9355999}, {'lat': 38.98834, 'long': -76.93517}, {'lat': 38.98871, 'long': -76.93493}, {'lat': 38.9896, 'long': -76.9344}, {'lat': 38.98973, 'long': -76.93433}, {'lat': 38.9897599, 'long': -76.93429}, {'lat': 38.98978, 'long': -76.93425}, {'lat': 38.98979, 'long': -76.9342}, {'lat': 38.98978, 'long': -76.93414}, {'lat': 38.9896699, 'long': -76.93386}, {'lat': 38.98963, 'long': -76.93369}, {'lat': 38.98956, 'long': -76.93335}, {'lat': 38.98952, 'long': -76.93303}, {'lat': 38.98943, 'long': -76.93238}, {'lat': 38.9894, 'long': -76.93209}, {'lat': 38.98921, 'long': -76.93057}, {'lat': 38.98912, 'long': -76.92992}, {'lat': 38.98899, 'long': -76.92889}, {'lat': 38.989, 'long': -76.92882}, {'lat': 38.9890199, 'long': -76.92874}, {'lat': 38.98906, 'long': -76.92869}, {'lat': 38.98941, 'long': -76.92854}, {'lat': 38.98963, 'long': -76.92846}, {'lat': 38.98971, 'long': -76.92844}, {'lat': 38.98978, 'long': -76.92845}, {'lat': 38.98986, 'long': -76.92849}, {'lat': 38.98992, 'long': -76.92856}, {'lat': 38.99004, 'long': -76.92877}, {'lat': 38.990652, 'long': -76.929806}]]"
