route,days,direction,stops,trips
133,sat,regegara,"[{'name': 'Regents Drive Garage (Arrival)', 'stop_id': 'regegara_a'}]","[[{'stop_id': 'regegara_a', 'arrival_time': '10:55:00', 'arrival_time_secs': '39300000'}], [{'stop_id': 'regegara_a', 'arrival_time': '11:55:00', 'arrival_time_secs': '42900000'}], [{'stop_id': 'regegara_a', 'arrival_time': '12:55:00', 'arrival_time_secs': '46500000'}], [{'stop_id': 'regegara_a', 'arrival_time': '13:55:00', 'arrival_time_secs': '50100000'}], [{'stop_id': 'regegara_a', 'arrival_time': '14:55:00', 'arrival_time_secs': '53700000'}], [{'stop_id': 'regegara_a', 'arrival_time': '15:55:00', 'arrival_time_secs': '57300000'}], [{'stop_id': 'regegara_a', 'arrival_time': '16:55:00', 'arrival_time_secs': '60900000'}], [{'stop_id': 'regegara_a', 'arrival_time': '17:55:00', 'arrival_time_secs': '64500000'}], [{'stop_id': 'regegara_a', 'arrival_time': '18:55:00', 'arrival_time_secs': '68100000'}], [{'stop_id': 'regegara_a', 'arrival_time': '19:55:00', 'arrival_time_secs': '71700000'}], [{'stop_id': 'regegara_a', 'arrival_time': '20:55:00', 'arrival_time_secs': '75300000'}], [{'stop_id': 'regegara_a', 'arrival_time': '21:55:00', 'arrival_time_secs': '78900000'}], [{'stop_id': 'regegara_a', 'arrival_time': '22:55:00', 'arrival_time_secs': '82500000'}]]"
133,sat,targ,"[{'name': 'Regents Drive Garage', 'stop_id': 'regegara_d'}, {'name': ""The Mall at Prince George's"", 'stop_id': 'targ'}]","[[{'stop_id': 'regegara_d', 'arrival_time': '10:00:00', 'arrival_time_secs': '36000000'}, {'stop_id': 'targ', 'arrival_time': '10:30:00', 'arrival_time_secs': '37800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '11:00:00', 'arrival_time_secs': '39600000'}, {'stop_id': 'targ', 'arrival_time': '11:30:00', 'arrival_time_secs': '41400000'}], [{'stop_id': 'regegara_d', 'arrival_time': '12:00:00', 'arrival_time_secs': '43200000'}, {'stop_id': 'targ', 'arrival_time': '12:30:00', 'arrival_time_secs': '45000000'}], [{'stop_id': 'regegara_d', 'arrival_time': '13:00:00', 'arrival_time_secs': '46800000'}, {'stop_id': 'targ', 'arrival_time': '13:30:00', 'arrival_time_secs': '48600000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:00:00', 'arrival_time_secs': '50400000'}, {'stop_id': 'targ', 'arrival_time': '14:30:00', 'arrival_time_secs': '52200000'}], [{'stop_id': 'regegara_d', 'arrival_time': '15:00:00', 'arrival_time_secs': '54000000'}, {'stop_id': 'targ', 'arrival_time': '15:30:00', 'arrival_time_secs': '55800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '16:00:00', 'arrival_time_secs': '57600000'}, {'stop_id': 'targ', 'arrival_time': '16:30:00', 'arrival_time_secs': '59400000'}], [{'stop_id': 'regegara_d', 'arrival_time': '17:00:00', 'arrival_time_secs': '61200000'}, {'stop_id': 'targ', 'arrival_time': '17:30:00', 'arrival_time_secs': '63000000'}], [{'stop_id': 'regegara_d', 'arrival_time': '18:00:00', 'arrival_time_secs': '64800000'}, {'stop_id': 'targ', 'arrival_time': '18:30:00', 'arrival_time_secs': '66600000'}], [{'stop_id': 'regegara_d', 'arrival_time': '19:00:00', 'arrival_time_secs': '68400000'}, {'stop_id': 'targ', 'arrival_time': '19:30:00', 'arrival_time_secs': '70200000'}], [{'stop_id': 'regegara_d', 'arrival_time': '20:00:00', 'arrival_time_secs': '72000000'}, {'stop_id': 'targ', 'arrival_time': '20:30:00', 'arrival_time_secs': '73800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '21:00:00', 'arrival_time_secs': '75600000'}, {'stop_id': 'targ', 'arrival_time': '21:30:00', 'arrival_time_secs': '77400000'}], [{'stop_id': 'regegara_d', 'arrival_time': '22:00:00', 'arrival_time_secs': '79200000'}, {'stop_id': 'targ', 'arrival_time': '22:30:00', 'arrival_time_secs': '81000000'}]]"
133,sat,regegara,"[{'name': 'Regents Drive Garage (Arrival)', 'stop_id': 'regegara_a'}]","[[{'stop_id': 'regegara_a', 'arrival_time': '10:55:00', 'arrival_time_secs': '39300000'}], [{'stop_id': 'regegara_a', 'arrival_time': '11:55:00', 'arrival_time_secs': '42900000'}], [{'stop_id': 'regegara_a', 'arrival_time': '12:55:00', 'arrival_time_secs': '46500000'}], [{'stop_id': 'regegara_a', 'arrival_time': '13:55:00', 'arrival_time_secs': '50100000'}], [{'stop_id': 'regegara_a', 'arrival_time': '14:55:00', 'arrival_time_secs': '53700000'}], [{'stop_id': 'regegara_a', 'arrival_time': '15:55:00', 'arrival_time_secs': '57300000'}], [{'stop_id': 'regegara_a', 'arrival_time': '16:55:00', 'arrival_time_secs': '60900000'}], [{'stop_id': 'regegara_a', 'arrival_time': '17:55:00', 'arrival_time_secs': '64500000'}], [{'stop_id': 'regegara_a', 'arrival_time': '18:55:00', 'arrival_time_secs': '68100000'}], [{'stop_id': 'regegara_a', 'arrival_time': '19:55:00', 'arrival_time_secs': '71700000'}], [{'stop_id': 'regegara_a', 'arrival_time': '20:55:00', 'arrival_time_secs': '75300000'}], [{'stop_id': 'regegara_a', 'arrival_time': '21:55:00', 'arrival_time_secs': '78900000'}], [{'stop_id': 'regegara_a', 'arrival_time': '22:55:00', 'arrival_time_secs': '82500000'}]]"
133,sat,targ,"[{'name': 'Regents Drive Garage', 'stop_id': 'regegara_d'}, {'name': ""The Mall at Prince George's"", 'stop_id': 'targ'}]","[[{'stop_id': 'regegara_d', 'arrival_time': '10:00:00', 'arrival_time_secs': '36000000'}, {'stop_id': 'targ', 'arrival_time': '10:30:00', 'arrival_time_secs': '37800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '11:00:00', 'arrival_time_secs': '39600000'}, {'stop_id': 'targ', 'arrival_time': '11:30:00', 'arrival_time_secs': '41400000'}], [{'stop_id': 'regegara_d', 'arrival_time': '12:00:00', 'arrival_time_secs': '43200000'}, {'stop_id': 'targ', 'arrival_time': '12:30:00', 'arrival_time_secs': '45000000'}], [{'stop_id': 'regegara_d', 'arrival_time': '13:00:00', 'arrival_time_secs': '46800000'}, {'stop_id': 'targ', 'arrival_time': '13:30:00', 'arrival_time_secs': '48600000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:00:00', 'arrival_time_secs': '50400000'}, {'stop_id': 'targ', 'arrival_time': '14:30:00', 'arrival_time_secs': '52200000'}], [{'stop_id': 'regegara_d', 'arrival_time': '15:00:00', 'arrival_time_secs': '54000000'}, {'stop_id': 'targ', 'arrival_time': '15:30:00', 'arrival_time_secs': '55800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '16:00:00', 'arrival_time_secs': '57600000'}, {'stop_id': 'targ', 'arrival_time': '16:30:00', 'arrival_time_secs': '59400000'}], [{'stop_id': 'regegara_d', 'arrival_time': '17:00:00', 'arrival_time_secs': '61200000'}, {'stop_id': 'targ', 'arrival_time': '17:30:00', 'arrival_time_secs': '63000000'}], [{'stop_id': 'regegara_d', 'arrival_time': '18:00:00', 'arrival_time_secs': '64800000'}, {'stop_id': 'targ', 'arrival_time': '18:30:00', 'arrival_time_secs': '66600000'}], [{'stop_id': 'regegara_d', 'arrival_time': '19:00:00', 'arrival_time_secs': '68400000'}, {'stop_id': 'targ', 'arrival_time': '19:30:00', 'arrival_time_secs': '70200000'}], [{'stop_id': 'regegara_d', 'arrival_time': '20:00:00', 'arrival_time_secs': '72000000'}, {'stop_id': 'targ', 'arrival_time': '20:30:00', 'arrival_time_secs': '73800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '21:00:00', 'arrival_time_secs': '75600000'}, {'stop_id': 'targ', 'arrival_time': '21:30:00', 'arrival_time_secs': '77400000'}], [{'stop_id': 'regegara_d', 'arrival_time': '22:00:00', 'arrival_time_secs': '79200000'}, {'stop_id': 'targ', 'arrival_time': '22:30:00', 'arrival_time_secs': '81000000'}]]"
