route,days,direction,stops,trips
113,f,42ndquee,"[{'name': 'Regents Drive Garage', 'stop_id': 'regegara_d'}, {'name': ""The Mall at Prince George's"", 'stop_id': 'targ'}]","[[{'stop_id': 'regegara_d', 'arrival_time': '06:55:00', 'arrival_time_secs': '24900000'}, {'stop_id': 'targ', 'arrival_time': '07:10:00', 'arrival_time_secs': '25800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '07:50:00', 'arrival_time_secs': '28200000'}, {'stop_id': 'targ', 'arrival_time': '08:05:00', 'arrival_time_secs': '29100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '08:50:00', 'arrival_time_secs': '31800000'}, {'stop_id': 'targ', 'arrival_time': '09:05:00', 'arrival_time_secs': '32700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '09:50:00', 'arrival_time_secs': '35400000'}, {'stop_id': 'targ', 'arrival_time': '10:09:00', 'arrival_time_secs': '36540000'}], [{'stop_id': 'regegara_d', 'arrival_time': '10:55:00', 'arrival_time_secs': '39300000'}, {'stop_id': 'targ', 'arrival_time': '11:13:00', 'arrival_time_secs': '40380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '12:00:00', 'arrival_time_secs': '43200000'}, {'stop_id': 'targ', 'arrival_time': '12:15:00', 'arrival_time_secs': '44100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '13:00:00', 'arrival_time_secs': '46800000'}, {'stop_id': 'targ', 'arrival_time': '13:15:00', 'arrival_time_secs': '47700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:00:00', 'arrival_time_secs': '50400000'}, {'stop_id': 'targ', 'arrival_time': '14:15:00', 'arrival_time_secs': '51300000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:55:00', 'arrival_time_secs': '53700000'}, {'stop_id': 'targ', 'arrival_time': '15:14:00', 'arrival_time_secs': '54840000'}], [{'stop_id': 'regegara_d', 'arrival_time': '16:00:00', 'arrival_time_secs': '57600000'}, {'stop_id': 'targ', 'arrival_time': '16:19:00', 'arrival_time_secs': '58740000'}], [{'stop_id': 'regegara_d', 'arrival_time': '17:10:00', 'arrival_time_secs': '61800000'}, {'stop_id': 'targ', 'arrival_time': '17:33:00', 'arrival_time_secs': '63180000'}], [{'stop_id': 'regegara_d', 'arrival_time': '18:25:00', 'arrival_time_secs': '66300000'}, {'stop_id': 'targ', 'arrival_time': '18:43:00', 'arrival_time_secs': '67380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '19:30:00', 'arrival_time_secs': '70200000'}, {'stop_id': 'targ', 'arrival_time': '19:47:00', 'arrival_time_secs': '71220000'}], [{'stop_id': 'regegara_d', 'arrival_time': '20:30:00', 'arrival_time_secs': '73800000'}, {'stop_id': 'targ', 'arrival_time': '20:45:00', 'arrival_time_secs': '74700000'}]]"
113,f,regegara,"[{'name': ""Prince George's Community College"", 'stop_id': 'pgcc'}, {'name': 'Regents Drive Garage (Arrival)', 'stop_id': 'regegara_a'}]","[[{'stop_id': 'pgcc', 'arrival_time': '07:30:00', 'arrival_time_secs': '27000000'}, {'stop_id': 'regegara_a', 'arrival_time': '07:45:00', 'arrival_time_secs': '27900000'}], [{'stop_id': 'pgcc', 'arrival_time': '08:28:00', 'arrival_time_secs': '30480000'}, {'stop_id': 'regegara_a', 'arrival_time': '08:45:00', 'arrival_time_secs': '31500000'}], [{'stop_id': 'pgcc', 'arrival_time': '09:28:00', 'arrival_time_secs': '34080000'}, {'stop_id': 'regegara_a', 'arrival_time': '09:45:00', 'arrival_time_secs': '35100000'}], [{'stop_id': 'pgcc', 'arrival_time': '10:32:00', 'arrival_time_secs': '37920000'}, {'stop_id': 'regegara_a', 'arrival_time': '10:50:00', 'arrival_time_secs': '39000000'}], [{'stop_id': 'pgcc', 'arrival_time': '11:36:00', 'arrival_time_secs': '41760000'}, {'stop_id': 'regegara_a', 'arrival_time': '11:55:00', 'arrival_time_secs': '42900000'}], [{'stop_id': 'pgcc', 'arrival_time': '12:35:00', 'arrival_time_secs': '45300000'}, {'stop_id': 'regegara_a', 'arrival_time': '12:50:00', 'arrival_time_secs': '46200000'}], [{'stop_id': 'pgcc', 'arrival_time': '13:35:00', 'arrival_time_secs': '48900000'}, {'stop_id': 'regegara_a', 'arrival_time': '13:50:00', 'arrival_time_secs': '49800000'}], [{'stop_id': 'pgcc', 'arrival_time': '14:35:00', 'arrival_time_secs': '52500000'}, {'stop_id': 'regegara_a', 'arrival_time': '14:50:00', 'arrival_time_secs': '53400000'}], [{'stop_id': 'pgcc', 'arrival_time': '15:37:00', 'arrival_time_secs': '56220000'}, {'stop_id': 'regegara_a', 'arrival_time': '15:55:00', 'arrival_time_secs': '57300000'}], [{'stop_id': 'pgcc', 'arrival_time': '16:45:00', 'arrival_time_secs': '60300000'}, {'stop_id': 'regegara_a', 'arrival_time': '17:05:00', 'arrival_time_secs': '61500000'}], [{'stop_id': 'pgcc', 'arrival_time': '18:01:00', 'arrival_time_secs': '64860000'}, {'stop_id': 'regegara_a', 'arrival_time': '18:20:00', 'arrival_time_secs': '66000000'}], [{'stop_id': 'pgcc', 'arrival_time': '19:07:00', 'arrival_time_secs': '68820000'}, {'stop_id': 'regegara_a', 'arrival_time': '19:25:00', 'arrival_time_secs': '69900000'}], [{'stop_id': 'pgcc', 'arrival_time': '20:08:00', 'arrival_time_secs': '72480000'}, {'stop_id': 'regegara_a', 'arrival_time': '20:25:00', 'arrival_time_secs': '73500000'}], [{'stop_id': 'pgcc', 'arrival_time': '21:01:00', 'arrival_time_secs': '75660000'}, {'stop_id': 'regegara_a', 'arrival_time': '21:15:00', 'arrival_time_secs': '76500000'}]]"
113,mtw,42ndquee,"[{'name': 'Regents Drive Garage', 'stop_id': 'regegara_d'}, {'name': ""The Mall at Prince George's"", 'stop_id': 'targ'}]","[[{'stop_id': 'regegara_d', 'arrival_time': '06:55:00', 'arrival_time_secs': '24900000'}, {'stop_id': 'targ', 'arrival_time': '07:10:00', 'arrival_time_secs': '25800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '07:50:00', 'arrival_time_secs': '28200000'}, {'stop_id': 'targ', 'arrival_time': '08:05:00', 'arrival_time_secs': '29100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '08:50:00', 'arrival_time_secs': '31800000'}, {'stop_id': 'targ', 'arrival_time': '09:05:00', 'arrival_time_secs': '32700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '09:50:00', 'arrival_time_secs': '35400000'}, {'stop_id': 'targ', 'arrival_time': '10:09:00', 'arrival_time_secs': '36540000'}], [{'stop_id': 'regegara_d', 'arrival_time': '10:55:00', 'arrival_time_secs': '39300000'}, {'stop_id': 'targ', 'arrival_time': '11:13:00', 'arrival_time_secs': '40380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '12:00:00', 'arrival_time_secs': '43200000'}, {'stop_id': 'targ', 'arrival_time': '12:15:00', 'arrival_time_secs': '44100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '13:00:00', 'arrival_time_secs': '46800000'}, {'stop_id': 'targ', 'arrival_time': '13:15:00', 'arrival_time_secs': '47700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:00:00', 'arrival_time_secs': '50400000'}, {'stop_id': 'targ', 'arrival_time': '14:15:00', 'arrival_time_secs': '51300000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:55:00', 'arrival_time_secs': '53700000'}, {'stop_id': 'targ', 'arrival_time': '15:14:00', 'arrival_time_secs': '54840000'}], [{'stop_id': 'regegara_d', 'arrival_time': '16:00:00', 'arrival_time_secs': '57600000'}, {'stop_id': 'targ', 'arrival_time': '16:19:00', 'arrival_time_secs': '58740000'}], [{'stop_id': 'regegara_d', 'arrival_time': '17:10:00', 'arrival_time_secs': '61800000'}, {'stop_id': 'targ', 'arrival_time': '17:33:00', 'arrival_time_secs': '63180000'}], [{'stop_id': 'regegara_d', 'arrival_time': '18:25:00', 'arrival_time_secs': '66300000'}, {'stop_id': 'targ', 'arrival_time': '18:43:00', 'arrival_time_secs': '67380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '19:30:00', 'arrival_time_secs': '70200000'}, {'stop_id': 'targ', 'arrival_time': '19:47:00', 'arrival_time_secs': '71220000'}], [{'stop_id': 'regegara_d', 'arrival_time': '20:30:00', 'arrival_time_secs': '73800000'}, {'stop_id': 'targ', 'arrival_time': '20:45:00', 'arrival_time_secs': '74700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '21:20:00', 'arrival_time_secs': '76800000'}, {'stop_id': 'targ', 'arrival_time': '21:35:00', 'arrival_time_secs': '77700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '22:10:00', 'arrival_time_secs': '79800000'}, {'stop_id': 'targ', 'arrival_time': '22:24:00', 'arrival_time_secs': '80640000'}]]"
113,mtw,regegara,"[{'name': ""Prince George's Community College"", 'stop_id': 'pgcc'}, {'name': 'Regents Drive Garage (Arrival)', 'stop_id': 'regegara_a'}]","[[{'stop_id': 'pgcc', 'arrival_time': '07:30:00', 'arrival_time_secs': '27000000'}, {'stop_id': 'regegara_a', 'arrival_time': '07:45:00', 'arrival_time_secs': '27900000'}], [{'stop_id': 'pgcc', 'arrival_time': '08:28:00', 'arrival_time_secs': '30480000'}, {'stop_id': 'regegara_a', 'arrival_time': '08:45:00', 'arrival_time_secs': '31500000'}], [{'stop_id': 'pgcc', 'arrival_time': '09:28:00', 'arrival_time_secs': '34080000'}, {'stop_id': 'regegara_a', 'arrival_time': '09:45:00', 'arrival_time_secs': '35100000'}], [{'stop_id': 'pgcc', 'arrival_time': '10:32:00', 'arrival_time_secs': '37920000'}, {'stop_id': 'regegara_a', 'arrival_time': '10:50:00', 'arrival_time_secs': '39000000'}], [{'stop_id': 'pgcc', 'arrival_time': '11:36:00', 'arrival_time_secs': '41760000'}, {'stop_id': 'regegara_a', 'arrival_time': '11:55:00', 'arrival_time_secs': '42900000'}], [{'stop_id': 'pgcc', 'arrival_time': '12:35:00', 'arrival_time_secs': '45300000'}, {'stop_id': 'regegara_a', 'arrival_time': '12:50:00', 'arrival_time_secs': '46200000'}], [{'stop_id': 'pgcc', 'arrival_time': '13:35:00', 'arrival_time_secs': '48900000'}, {'stop_id': 'regegara_a', 'arrival_time': '13:50:00', 'arrival_time_secs': '49800000'}], [{'stop_id': 'pgcc', 'arrival_time': '14:35:00', 'arrival_time_secs': '52500000'}, {'stop_id': 'regegara_a', 'arrival_time': '14:50:00', 'arrival_time_secs': '53400000'}], [{'stop_id': 'pgcc', 'arrival_time': '15:37:00', 'arrival_time_secs': '56220000'}, {'stop_id': 'regegara_a', 'arrival_time': '15:55:00', 'arrival_time_secs': '57300000'}], [{'stop_id': 'pgcc', 'arrival_time': '16:45:00', 'arrival_time_secs': '60300000'}, {'stop_id': 'regegara_a', 'arrival_time': '17:05:00', 'arrival_time_secs': '61500000'}], [{'stop_id': 'pgcc', 'arrival_time': '18:01:00', 'arrival_time_secs': '64860000'}, {'stop_id': 'regegara_a', 'arrival_time': '18:20:00', 'arrival_time_secs': '66000000'}], [{'stop_id': 'pgcc', 'arrival_time': '19:07:00', 'arrival_time_secs': '68820000'}, {'stop_id': 'regegara_a', 'arrival_time': '19:25:00', 'arrival_time_secs': '69900000'}], [{'stop_id': 'pgcc', 'arrival_time': '20:08:00', 'arrival_time_secs': '72480000'}, {'stop_id': 'regegara_a', 'arrival_time': '20:25:00', 'arrival_time_secs': '73500000'}], [{'stop_id': 'pgcc', 'arrival_time': '21:01:00', 'arrival_time_secs': '75660000'}, {'stop_id': 'regegara_a', 'arrival_time': '21:15:00', 'arrival_time_secs': '76500000'}], [{'stop_id': 'pgcc', 'arrival_time': '21:51:00', 'arrival_time_secs': '78660000'}, {'stop_id': 'regegara_a', 'arrival_time': '22:05:00', 'arrival_time_secs': '79500000'}], [{'stop_id': 'pgcc', 'arrival_time': '22:38:00', 'arrival_time_secs': '81480000'}, {'stop_id': 'regegara_a', 'arrival_time': '22:50:00', 'arrival_time_secs': '82200000'}]]"
113,th,42ndquee,"[{'name': 'Regents Drive Garage', 'stop_id': 'regegara_d'}, {'name': ""The Mall at Prince George's"", 'stop_id': 'targ'}]","[[{'stop_id': 'regegara_d', 'arrival_time': '06:55:00', 'arrival_time_secs': '24900000'}, {'stop_id': 'targ', 'arrival_time': '07:10:00', 'arrival_time_secs': '25800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '07:50:00', 'arrival_time_secs': '28200000'}, {'stop_id': 'targ', 'arrival_time': '08:05:00', 'arrival_time_secs': '29100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '08:50:00', 'arrival_time_secs': '31800000'}, {'stop_id': 'targ', 'arrival_time': '09:05:00', 'arrival_time_secs': '32700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '09:50:00', 'arrival_time_secs': '35400000'}, {'stop_id': 'targ', 'arrival_time': '10:09:00', 'arrival_time_secs': '36540000'}], [{'stop_id': 'regegara_d', 'arrival_time': '10:55:00', 'arrival_time_secs': '39300000'}, {'stop_id': 'targ', 'arrival_time': '11:13:00', 'arrival_time_secs': '40380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '12:00:00', 'arrival_time_secs': '43200000'}, {'stop_id': 'targ', 'arrival_time': '12:15:00', 'arrival_time_secs': '44100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '13:00:00', 'arrival_time_secs': '46800000'}, {'stop_id': 'targ', 'arrival_time': '13:15:00', 'arrival_time_secs': '47700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:00:00', 'arrival_time_secs': '50400000'}, {'stop_id': 'targ', 'arrival_time': '14:15:00', 'arrival_time_secs': '51300000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:55:00', 'arrival_time_secs': '53700000'}, {'stop_id': 'targ', 'arrival_time': '15:14:00', 'arrival_time_secs': '54840000'}], [{'stop_id': 'regegara_d', 'arrival_time': '16:00:00', 'arrival_time_secs': '57600000'}, {'stop_id': 'targ', 'arrival_time': '16:19:00', 'arrival_time_secs': '58740000'}], [{'stop_id': 'regegara_d', 'arrival_time': '17:10:00', 'arrival_time_secs': '61800000'}, {'stop_id': 'targ', 'arrival_time': '17:33:00', 'arrival_time_secs': '63180000'}], [{'stop_id': 'regegara_d', 'arrival_time': '18:25:00', 'arrival_time_secs': '66300000'}, {'stop_id': 'targ', 'arrival_time': '18:43:00', 'arrival_time_secs': '67380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '19:30:00', 'arrival_time_secs': '70200000'}, {'stop_id': 'targ', 'arrival_time': '19:47:00', 'arrival_time_secs': '71220000'}], [{'stop_id': 'regegara_d', 'arrival_time': '20:30:00', 'arrival_time_secs': '73800000'}, {'stop_id': 'targ', 'arrival_time': '20:45:00', 'arrival_time_secs': '74700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '21:20:00', 'arrival_time_secs': '76800000'}, {'stop_id': 'targ', 'arrival_time': '21:35:00', 'arrival_time_secs': '77700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '22:10:00', 'arrival_time_secs': '79800000'}, {'stop_id': 'targ', 'arrival_time': '22:24:00', 'arrival_time_secs': '80640000'}]]"
113,th,regegara,"[{'name': ""Prince George's Community College"", 'stop_id': 'pgcc'}, {'name': 'Regents Drive Garage (Arrival)', 'stop_id': 'regegara_a'}]","[[{'stop_id': 'pgcc', 'arrival_time': '07:30:00', 'arrival_time_secs': '27000000'}, {'stop_id': 'regegara_a', 'arrival_time': '07:45:00', 'arrival_time_secs': '27900000'}], [{'stop_id': 'pgcc', 'arrival_time': '08:28:00', 'arrival_time_secs': '30480000'}, {'stop_id': 'regegara_a', 'arrival_time': '08:45:00', 'arrival_time_secs': '31500000'}], [{'stop_id': 'pgcc', 'arrival_time': '09:28:00', 'arrival_time_secs': '34080000'}, {'stop_id': 'regegara_a', 'arrival_time': '09:45:00', 'arrival_time_secs': '35100000'}], [{'stop_id': 'pgcc', 'arrival_time': '10:32:00', 'arrival_time_secs': '37920000'}, {'stop_id': 'regegara_a', 'arrival_time': '10:50:00', 'arrival_time_secs': '39000000'}], [{'stop_id': 'pgcc', 'arrival_time': '11:36:00', 'arrival_time_secs': '41760000'}, {'stop_id': 'regegara_a', 'arrival_time': '11:55:00', 'arrival_time_secs': '42900000'}], [{'stop_id': 'pgcc', 'arrival_time': '12:35:00', 'arrival_time_secs': '45300000'}, {'stop_id': 'regegara_a', 'arrival_time': '12:50:00', 'arrival_time_secs': '46200000'}], [{'stop_id': 'pgcc', 'arrival_time': '13:35:00', 'arrival_time_secs': '48900000'}, {'stop_id': 'regegara_a', 'arrival_time': '13:50:00', 'arrival_time_secs': '49800000'}], [{'stop_id': 'pgcc', 'arrival_time': '14:35:00', 'arrival_time_secs': '52500000'}, {'stop_id': 'regegara_a', 'arrival_time': '14:50:00', 'arrival_time_secs': '53400000'}], [{'stop_id': 'pgcc', 'arrival_time': '15:37:00', 'arrival_time_secs': '56220000'}, {'stop_id': 'regegara_a', 'arrival_time': '15:55:00', 'arrival_time_secs': '57300000'}], [{'stop_id': 'pgcc', 'arrival_time': '16:45:00', 'arrival_time_secs': '60300000'}, {'stop_id': 'regegara_a', 'arrival_time': '17:05:00', 'arrival_time_secs': '61500000'}], [{'stop_id': 'pgcc', 'arrival_time': '18:01:00', 'arrival_time_secs': '64860000'}, {'stop_id': 'regegara_a', 'arrival_time': '18:20:00', 'arrival_time_secs': '66000000'}], [{'stop_id': 'pgcc', 'arrival_time': '19:07:00', 'arrival_time_secs': '68820000'}, {'stop_id': 'regegara_a', 'arrival_time': '19:25:00', 'arrival_time_secs': '69900000'}], [{'stop_id': 'pgcc', 'arrival_time': '20:08:00', 'arrival_time_secs': '72480000'}, {'stop_id': 'regegara_a', 'arrival_time': '20:25:00', 'arrival_time_secs': '73500000'}], [{'stop_id': 'pgcc', 'arrival_time': '21:01:00', 'arrival_time_secs': '75660000'}, {'stop_id': 'regegara_a', 'arrival_time': '21:15:00', 'arrival_time_secs': '76500000'}], [{'stop_id': 'pgcc', 'arrival_time': '21:51:00', 'arrival_time_secs': '78660000'}, {'stop_id': 'regegara_a', 'arrival_time': '22:05:00', 'arrival_time_secs': '79500000'}], [{'stop_id': 'pgcc', 'arrival_time': '22:38:00', 'arrival_time_secs': '81480000'}, {'stop_id': 'regegara_a', 'arrival_time': '22:50:00', 'arrival_time_secs': '82200000'}]]"
113,f,42ndquee,"[{'name': 'Regents Drive Garage', 'stop_id': 'regegara_d'}, {'name': ""The Mall at Prince George's"", 'stop_id': 'targ'}]","[[{'stop_id': 'regegara_d', 'arrival_time': '06:55:00', 'arrival_time_secs': '24900000'}, {'stop_id': 'targ', 'arrival_time': '07:10:00', 'arrival_time_secs': '25800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '07:50:00', 'arrival_time_secs': '28200000'}, {'stop_id': 'targ', 'arrival_time': '08:05:00', 'arrival_time_secs': '29100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '08:50:00', 'arrival_time_secs': '31800000'}, {'stop_id': 'targ', 'arrival_time': '09:05:00', 'arrival_time_secs': '32700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '09:50:00', 'arrival_time_secs': '35400000'}, {'stop_id': 'targ', 'arrival_time': '10:09:00', 'arrival_time_secs': '36540000'}], [{'stop_id': 'regegara_d', 'arrival_time': '10:55:00', 'arrival_time_secs': '39300000'}, {'stop_id': 'targ', 'arrival_time': '11:13:00', 'arrival_time_secs': '40380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '12:00:00', 'arrival_time_secs': '43200000'}, {'stop_id': 'targ', 'arrival_time': '12:15:00', 'arrival_time_secs': '44100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '13:00:00', 'arrival_time_secs': '46800000'}, {'stop_id': 'targ', 'arrival_time': '13:15:00', 'arrival_time_secs': '47700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:00:00', 'arrival_time_secs': '50400000'}, {'stop_id': 'targ', 'arrival_time': '14:15:00', 'arrival_time_secs': '51300000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:55:00', 'arrival_time_secs': '53700000'}, {'stop_id': 'targ', 'arrival_time': '15:14:00', 'arrival_time_secs': '54840000'}], [{'stop_id': 'regegara_d', 'arrival_time': '16:00:00', 'arrival_time_secs': '57600000'}, {'stop_id': 'targ', 'arrival_time': '16:19:00', 'arrival_time_secs': '58740000'}], [{'stop_id': 'regegara_d', 'arrival_time': '17:10:00', 'arrival_time_secs': '61800000'}, {'stop_id': 'targ', 'arrival_time': '17:33:00', 'arrival_time_secs': '63180000'}], [{'stop_id': 'regegara_d', 'arrival_time': '18:25:00', 'arrival_time_secs': '66300000'}, {'stop_id': 'targ', 'arrival_time': '18:43:00', 'arrival_time_secs': '67380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '19:30:00', 'arrival_time_secs': '70200000'}, {'stop_id': 'targ', 'arrival_time': '19:47:00', 'arrival_time_secs': '71220000'}], [{'stop_id': 'regegara_d', 'arrival_time': '20:30:00', 'arrival_time_secs': '73800000'}, {'stop_id': 'targ', 'arrival_time': '20:45:00', 'arrival_time_secs': '74700000'}]]"
113,f,regegara,"[{'name': ""Prince George's Community College"", 'stop_id': 'pgcc'}, {'name': 'Regents Drive Garage (Arrival)', 'stop_id': 'regegara_a'}]","[[{'stop_id': 'pgcc', 'arrival_time': '07:30:00', 'arrival_time_secs': '27000000'}, {'stop_id': 'regegara_a', 'arrival_time': '07:45:00', 'arrival_time_secs': '27900000'}], [{'stop_id': 'pgcc', 'arrival_time': '08:28:00', 'arrival_time_secs': '30480000'}, {'stop_id': 'regegara_a', 'arrival_time': '08:45:00', 'arrival_time_secs': '31500000'}], [{'stop_id': 'pgcc', 'arrival_time': '09:28:00', 'arrival_time_secs': '34080000'}, {'stop_id': 'regegara_a', 'arrival_time': '09:45:00', 'arrival_time_secs': '35100000'}], [{'stop_id': 'pgcc', 'arrival_time': '10:32:00', 'arrival_time_secs': '37920000'}, {'stop_id': 'regegara_a', 'arrival_time': '10:50:00', 'arrival_time_secs': '39000000'}], [{'stop_id': 'pgcc', 'arrival_time': '11:36:00', 'arrival_time_secs': '41760000'}, {'stop_id': 'regegara_a', 'arrival_time': '11:55:00', 'arrival_time_secs': '42900000'}], [{'stop_id': 'pgcc', 'arrival_time': '12:35:00', 'arrival_time_secs': '45300000'}, {'stop_id': 'regegara_a', 'arrival_time': '12:50:00', 'arrival_time_secs': '46200000'}], [{'stop_id': 'pgcc', 'arrival_time': '13:35:00', 'arrival_time_secs': '48900000'}, {'stop_id': 'regegara_a', 'arrival_time': '13:50:00', 'arrival_time_secs': '49800000'}], [{'stop_id': 'pgcc', 'arrival_time': '14:35:00', 'arrival_time_secs': '52500000'}, {'stop_id': 'regegara_a', 'arrival_time': '14:50:00', 'arrival_time_secs': '53400000'}], [{'stop_id': 'pgcc', 'arrival_time': '15:37:00', 'arrival_time_secs': '56220000'}, {'stop_id': 'regegara_a', 'arrival_time': '15:55:00', 'arrival_time_secs': '57300000'}], [{'stop_id': 'pgcc', 'arrival_time': '16:45:00', 'arrival_time_secs': '60300000'}, {'stop_id': 'regegara_a', 'arrival_time': '17:05:00', 'arrival_time_secs': '61500000'}], [{'stop_id': 'pgcc', 'arrival_time': '18:01:00', 'arrival_time_secs': '64860000'}, {'stop_id': 'regegara_a', 'arrival_time': '18:20:00', 'arrival_time_secs': '66000000'}], [{'stop_id': 'pgcc', 'arrival_time': '19:07:00', 'arrival_time_secs': '68820000'}, {'stop_id': 'regegara_a', 'arrival_time': '19:25:00', 'arrival_time_secs': '69900000'}], [{'stop_id': 'pgcc', 'arrival_time': '20:08:00', 'arrival_time_secs': '72480000'}, {'stop_id': 'regegara_a', 'arrival_time': '20:25:00', 'arrival_time_secs': '73500000'}], [{'stop_id': 'pgcc', 'arrival_time': '21:01:00', 'arrival_time_secs': '75660000'}, {'stop_id': 'regegara_a', 'arrival_time': '21:15:00', 'arrival_time_secs': '76500000'}]]"
113,mtw,42ndquee,"[{'name': 'Regents Drive Garage', 'stop_id': 'regegara_d'}, {'name': ""The Mall at Prince George's"", 'stop_id': 'targ'}]","[[{'stop_id': 'regegara_d', 'arrival_time': '06:55:00', 'arrival_time_secs': '24900000'}, {'stop_id': 'targ', 'arrival_time': '07:10:00', 'arrival_time_secs': '25800000'}], [{'stop_id': 'regegara_d', 'arrival_time': '07:50:00', 'arrival_time_secs': '28200000'}, {'stop_id': 'targ', 'arrival_time': '08:05:00', 'arrival_time_secs': '29100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '08:50:00', 'arrival_time_secs': '31800000'}, {'stop_id': 'targ', 'arrival_time': '09:05:00', 'arrival_time_secs': '32700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '09:50:00', 'arrival_time_secs': '35400000'}, {'stop_id': 'targ', 'arrival_time': '10:09:00', 'arrival_time_secs': '36540000'}], [{'stop_id': 'regegara_d', 'arrival_time': '10:55:00', 'arrival_time_secs': '39300000'}, {'stop_id': 'targ', 'arrival_time': '11:13:00', 'arrival_time_secs': '40380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '12:00:00', 'arrival_time_secs': '43200000'}, {'stop_id': 'targ', 'arrival_time': '12:15:00', 'arrival_time_secs': '44100000'}], [{'stop_id': 'regegara_d', 'arrival_time': '13:00:00', 'arrival_time_secs': '46800000'}, {'stop_id': 'targ', 'arrival_time': '13:15:00', 'arrival_time_secs': '47700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:00:00', 'arrival_time_secs': '50400000'}, {'stop_id': 'targ', 'arrival_time': '14:15:00', 'arrival_time_secs': '51300000'}], [{'stop_id': 'regegara_d', 'arrival_time': '14:55:00', 'arrival_time_secs': '53700000'}, {'stop_id': 'targ', 'arrival_time': '15:14:00', 'arrival_time_secs': '54840000'}], [{'stop_id': 'regegara_d', 'arrival_time': '16:00:00', 'arrival_time_secs': '57600000'}, {'stop_id': 'targ', 'arrival_time': '16:19:00', 'arrival_time_secs': '58740000'}], [{'stop_id': 'regegara_d', 'arrival_time': '17:10:00', 'arrival_time_secs': '61800000'}, {'stop_id': 'targ', 'arrival_time': '17:33:00', 'arrival_time_secs': '63180000'}], [{'stop_id': 'regegara_d', 'arrival_time': '18:25:00', 'arrival_time_secs': '66300000'}, {'stop_id': 'targ', 'arrival_time': '18:43:00', 'arrival_time_secs': '67380000'}], [{'stop_id': 'regegara_d', 'arrival_time': '19:30:00', 'arrival_time_secs': '70200000'}, {'stop_id': 'targ', 'arrival_time': '19:47:00', 'arrival_time_secs': '71220000'}], [{'stop_id': 'regegara_d', 'arrival_time': '20:30:00', 'arrival_time_secs': '73800000'}, {'stop_id': 'targ', 'arrival_time': '20:45:00', 'arrival_time_secs': '74700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '21:20:00', 'arrival_time_secs': '76800000'}, {'stop_id': 'targ', 'arrival_time': '21:35:00', 'arrival_time_secs': '77700000'}], [{'stop_id': 'regegara_d', 'arrival_time': '22:10:00', 'arrival_time_secs': '79800000'}, {'stop_id': 'targ', 'arrival_time': '22:24:00', 'arrival_time_secs': '80640000'}]]"
